string,betweenness,degree,eigen,reach,npaths,normBetwn,normDegree,normEigen,normReach,normPaths,betweenness_pval,degree_pval,eigen_pval,reach_pval,npaths_pval,source,symbol,netPropOrigin
9606.ENSP00000352257,0,10,0.037904068444018,0.0839285714285714,12,0,2.31391585760518,0.177562379537742,1.68703649467345,1.92808988764045,0.61038961038961,0.020979020979021,0.143856143856144,0.012987012987013,0.16983016983017,ppi,XRCC6,
9606.ENSP00000233627,19,6,0.0470306978884589,0.0464285714285714,28,1.52961472110408,0.668346774193548,0.13165902213791,0.59078513540513,1.9220375834757,0.014985014985015,0.0849150849150849,0.047952047952048,0.050949050949051,0.004995004995005,inpath,NDUFS7,protein_model
9606.ENSP00000364289,13,6,0.0424984331865617,0.108928571428571,10,3.80634435071982,1.74860956618465,4.72974028109392,4.25564060086599,1.91380569758948,0.031968031968032,0.0699300699300699,0.117882117882118,0.001998001998002,0.0829170829170829,inpath,NCBP1,protein_model
9606.ENSP00000461930,0,7,0.061977328929054,0.0410714285714286,13,0,2.06084396467125,4.46895627381437,1.36768997708378,1.88405797101449,0.002997002997003,0.014985014985015,0.0699300699300699,0.013986013986014,0.002997002997003,crispr,MRPS21,
9606.ENSP00000381216,0,3,0.038115234373072,0.0875,8,0,1.78723404255319,9.05557195628448,6.09144900312303,1.8744769874477,0.026973026973027,0.0749250749250749,0.0599400599400599,0.001998001998002,0.0889110889110889,ppi,KHSRP,protein_model
9606.ENSP00000376167,0,7,0.0118042569140945,0.0464285714285714,14,0,2.62825278810409,1.70535233760499,2.2050473134556,1.86789960369881,0.137862137862138,0.010989010989011,0.0899100899100899,0.051948051948052,0.013986013986014,crispr,GPS1,
9606.ENSP00000376345,29.6666666666667,8,0.0294641215959029,0.103571428571429,30,2.57159303411066,0.829985007496252,0.0723607351081425,1.22941191673131,1.86422413793103,0.623376623376623,0.813186813186813,0.446553446553447,0.397602397602398,0.76023976023976,crispr,GRB2,rna_model
9606.ENSP00000345957,0,8,0.472419549474204,0.126785714285714,8,0,7.86086956521739,25.2749414835849,9.17124940185017,1.86008230452675,0.00599400599400599,0.0689310689310689,0.0819180819180819,0.00599400599400599,0.0689310689310689,crispr,RPS21,protein_model
9606.ENSP00000359206,5.5,4,0.00915199103472798,0.0607142857142857,12,0.873210974276067,1.29531568228106,0.975052480082505,2.13307411976524,1.85783836416748,0.520479520479521,0.523476523476524,0.466533466533467,0.301698301698302,0.345654345654346,inpath,BTRC,atac_model
9606.ENSP00000411825,0,7,0.00364949034342548,0.0464285714285714,11,0,2.51768867924528,0.880750200102473,2.64093583744996,1.84848484848485,0.332667332667333,0.0699300699300699,0.323676323676324,0.138861138861139,0.108891108891109,ppi,PDCD6IP,
9606.ENSP00000357012,8,5,0.000481917328015199,0.025,8,5.92491467576792,2.55144032921811,0.170056189977125,3.11642545766653,1.83703703703704,0.011988011988012,0.022977022977023,0.158841158841159,0.0859140859140859,0.038961038961039,inpath,CD244,rna_model
9606.ENSP00000335321,7.16666666666667,7,0.0124716785311247,0.0678571428571429,16,2.51347093114857,3.25438596491228,0.604739602367256,2.32315333125241,1.83351351351351,0.0849150849150849,0.056943056943057,0.286713286713287,0.0969030969030969,0.056943056943057,inpath,SF3B1,protein_model
9606.ENSP00000302768,0,4,0.014039738280762,0.0339285714285714,12,0,1.15032679738562,0.805158139246599,0.905583028758274,1.82804385458742,0.112887112887113,0.034965034965035,0.050949050949051,0.003996003996004,0.01998001998002,crispr,PAIP1,
9606.ENSP00000220592,0,17,0.212227833210606,0.173214285714286,27,0,2.64324705053707,7.06845308989189,2.6089924948396,1.77560140016385,0.504495504495505,0.013986013986014,0.013986013986014,0.000999000999000999,0.042957042957043,ppi,EIF2C2,
9606.ENSP00000258105,0,9,0.0616421470181582,0.0517857142857143,17,0,2.9860788863109,3.49449948013667,3.1392279736106,1.76928675400291,0.221778221778222,0.013986013986014,0.176823176823177,0.041958041958042,0.00899100899100899,crispr,MRPL53,
9606.ENSP00000316357,0,6,0.0423600541689531,0.0571428571428571,12,0,2.01212121212121,2.82439064906627,2.03871518958173,1.72392903504976,0.294705294705295,0.0739260739260739,0.11988011988012,0.0899100899100899,0.0929070929070929,ppi,USP9X,
9606.ENSP00000406037,3,4,0.0057344679890584,0.0392857142857143,6,4.31775700934579,2.03076923076923,0.746495900601648,3.27825668881368,1.71058315334773,0.03996003996004,0.03996003996004,0.107892107892108,0.012987012987013,0.105894105894106,crispr,KAT8,
9606.ENSP00000286788,0,5,0.00549000075363607,0.0625,10,0,1.84393063583815,1.57480364888632,3.73429462646702,1.70679507758159,0.164835164835165,0.0639360639360639,0.136863136863137,0.003996003996004,0.0599400599400599,ppi,CCT8,protein_model
9606.ENSP00000364802,7.5,6,0.0187461306711145,0.0785714285714286,14,1.18686939760874,1.49459783913565,1.02667559001385,1.96112828723089,1.70381231671554,0.0719280719280719,0.0709290709290709,0.190809190809191,0.0979020979020979,0.0679320679320679,inpath,HSPA1A,protein_model
9606.ENSP00000238146,0,5,0.0289417123373653,0.025,8,0,2.88095238095238,6.54740703294971,2.77562280021562,1.701230228471,0.002997002997003,0.004995004995005,0.045954045954046,0.00599400599400599,0.012987012987013,crispr,DDX55,
9606.ENSP00000418915,0,9,0.106870560746122,0.151785714285714,18,0,2.05520254169976,4.36850467721735,3.6856409944622,1.69200588523786,0.138861138861139,0.016983016983017,0.056943056943057,0.000999000999000999,0.0849150849150849,ppi,CDKN2A,
9606.ENSP00000374213,0,5,0.0054496397853079,0.0553571428571429,14,0,0.969441517386723,0.0394675655626547,1.01298868639974,1.66623544631307,0.040959040959041,0.020979020979021,0.0899100899100899,0.003996003996004,0.018981018981019,crispr,EP400,methyl_model
9606.ENSP00000324804,0,5,0.0242057440418109,0.0625,9,0,1.13459399332592,2.18376478718663,2.14211927540149,1.66606170598911,0.528471528471529,0.113886113886114,0.155844155844156,0.10989010989011,0.160839160839161,ppi,PPP2R1A,methyl_model
9606.ENSP00000308022,0,1,0.00370962231018499,0.00714285714285714,18,0,0.336146272855134,0.209263964456338,0.207375540258352,1.65461538461538,0.0679320679320679,0.0679320679320679,0.105894105894106,0.0719280719280719,0.044955044955045,crispr,TADA2B,
9606.ENSP00000307491,0,3,0.0450698333668774,0.0428571428571429,17,0,0.752131893121092,1.69881594808281,1.11893385192416,1.64624505928854,0.167832167832168,0.115884115884116,0.216783216783217,0.0759240759240759,0.110889110889111,crispr,WDR48,
9606.ENSP00000480987,0,8,0.0139056911528649,0.0553571428571429,10,0,2.45925925925926,1.07934022711785,3.06436950754011,1.6322517207473,0.136863136863137,0.001998001998002,0.025974025974026,0.000999000999000999,0.021978021978022,ppi,MCM3,
9606.ENSP00000221138,0,5,0.00227923268683555,0.0482142857142857,7,0,2.55656108597285,0.506374035970703,4.8444417660593,1.62422997946612,0.353646353646354,0.0539460539460539,0.220779220779221,0.026973026973027,0.0919080919080919,ppi,PPP2CB,
9606.ENSP00000426909,11,12,0.499601612464953,0.166071428571429,22,3.38622503217143,1.1000699790063,1.0063864882577,2.13008102685244,1.62183455261677,0.595404595404595,0.212787212787213,0.414585414585415,0.0709290709290709,0.486513486513487,inpath,GNB2L1,protein_model
9606.ENSP00000424870,0,4,0.303730367654931,0.103571428571429,4,0,2.14569536423841,243.443272175619,11.6979643441172,1.61596009975062,0.003996003996004,0.0689310689310689,0.0709290709290709,0.001998001998002,0.0689310689310689,crispr,SRP19,protein_model
9606.ENSP00000349727,0,2,0.00237877316769658,0.0196428571428571,5,0,0.976377952755906,6.18958179192499,2.93236471956045,1.61038961038961,0.001998001998002,0.001998001998002,0.0529470529470529,0.0579420579420579,0.0559440559440559,ppi,DOK3,
9606.ENSP00000392709,0,3,0.00426906010078255,0.025,7,0,0.943647540983607,0.480240871679316,1.15482454114219,1.60853293413174,0.202797202797203,0.115884115884116,0.0859140859140859,0.143856143856144,0.0749250749250749,crispr,NDUFS1,protein_model
9606.ENSP00000336721,0,5,0.0243958543494981,0.0392857142857143,14,0,1.18075801749271,0.682620438289703,0.744371523321506,1.59718309859155,0.00599400599400599,0.002997002997003,0.035964035964036,0.001998001998002,0.002997002997003,crispr,LARP1,protein_model
9606.ENSP00000393183,0,6,0.00746432562988187,0.0660714285714286,13,0,1.30252100840336,0.328089723033991,1.43531774595648,1.59288537549407,0.0879120879120879,0.022977022977023,0.0859140859140859,0.004995004995005,0.050949050949051,ppi,VPRBP,
9606.ENSP00000295688,0,5,0.0387784666391193,0.0928571428571429,10,0,1.44981412639405,1.00575989780049,3.20886733859415,1.59021406727829,0.223776223776224,0.0659340659340659,0.02997002997003,0.010989010989011,0.0639360639360639,ppi,CCT3,protein_model
9606.ENSP00000478754,5,6,0.0209567816884826,0.0625,10,0.908987356190911,1.38812785388128,0.203972539076539,1.68003073363857,1.58086323452938,0.118881118881119,0.0829170829170829,0.213786213786214,0.101898101898102,0.118881118881119,inpath,DDX6,protein_model
9606.ENSP00000222553,0,1,0.00214840421801994,0.0142857142857143,7,0,0.341666666666667,0.330879733741877,0.686897430397933,1.57865786578658,0.048951048951049,0.103896103896104,0.046953046953047,0.035964035964036,0.00699300699300699,crispr,NAMPT,
9606.ENSP00000370745,0,4,0.0379666865951846,0.075,9,0,1.04740406320542,6.34438619991271,2.89645125104418,1.57823129251701,0.125874125874126,0.0909090909090909,0.143856143856144,0.013986013986014,0.142857142857143,ppi,DDX1,
9606.ENSP00000356520,7,8,0.0702511459256869,0.142857142857143,14,1.24283519974794,1.3264675592173,0.328396208102625,2.41192517477624,1.57622377622378,0.043956043956044,0.0669330669330669,0.034965034965035,0.000999000999000999,0.0639360639360639,inpath,DHX9,protein_model
9606.ENSP00000377793,0,6,0.00883791842001201,0.0678571428571429,9,0,1.78861788617886,0.646304393042498,1.95634278093591,1.57476139978791,0.114885114885115,0.00699300699300699,0.04995004995005,0.000999000999000999,0.030969030969031,ppi,PRC1,
9606.ENSP00000299300,0,7,0.0191633333992779,0.075,14,0,1.51057401812689,0.684236111720306,1.83162815342571,1.5702108568865,0.322677322677323,0.032967032967033,0.0729270729270729,0.00799200799200799,0.02997002997003,ppi,CCT2,protein_model
9606.ENSP00000300093,5.5,5,0.00175516296276504,0.0446428571428571,15,0.975830407777479,2.90450928381963,0.0621341918091759,2.74981005340191,1.56354117087101,0.130869130869131,0.0959040959040959,0.450549450549451,0.218781218781219,0.0879120879120879,crispr,PLK1,
9606.ENSP00000369270,0,1,0.000877309465809944,0.0196428571428571,5,0,0.61304347826087,0.293169257078841,2.10104297581791,1.54605263157895,0.001998001998002,0.0629370629370629,0.0909090909090909,0.036963036963037,0.051948051948052,crispr,RREB1,
9606.ENSP00000324124,0,3,0.00253934407015281,0.025,5,0,1.12429378531073,0.632472640670743,1.59301296521499,1.53312788906009,0.133866133866134,0.0529470529470529,0.0709290709290709,0.00599400599400599,0.044955044955045,crispr,POLR2L,
9606.ENSP00000218348,0,4,0.00809571949125536,0.0517857142857143,8,0,1.55467720685112,0.938452971532797,3.9278924169022,1.53147306943543,0.128871128871129,0.010989010989011,0.0979020979020979,0.00799200799200799,0.0959040959040959,ppi,USP11,
9606.ENSP00000325074,0,4,0.0361738521164976,0.0875,8,0,1.18402777777778,1.98823187957177,3.16819774612505,1.52317141261865,0.213786213786214,0.0769230769230769,0.048951048951049,0.00999000999000999,0.102897102897103,ppi,PPP2R2A,protein_model
9606.ENSP00000379182,10,6,0.0163200923927838,0.0589285714285714,15,1.27050610820244,1.05942275042445,1.24455185069246,1.6621419581355,1.5219512195122,0.045954045954046,0.036963036963037,0.0819180819180819,0.001998001998002,0.00999000999000999,crispr,RAE1,
9606.ENSP00000479618,14.8333333333333,7,0.0213475081454161,0.0660714285714286,20,1.00296129928587,1.17115384615385,0.561681532920909,0.952721890983008,1.52068362788891,0.0849150849150849,0.0789210789210789,0.363636363636364,0.255744255744256,0.0859140859140859,inpath,MYC,methyl_model
9606.ENSP00000365042,0,11,0.0607306916563253,0.0964285714285714,14,0,2.58227848101266,1.9018855588588,2.16158607650049,1.50394944707741,0.27972027972028,0.011988011988012,0.105894105894106,0.00599400599400599,0.0729270729270729,ppi,CSNK2B,
9606.ENSP00000344456,6.5,7,0.021122023685521,0.0946428571428571,12,1.05318029650885,1.91412429378531,0.695153822174386,2.98783664606321,1.49075975359343,0.89010989010989,0.695304695304695,0.571428571428571,0.521478521478522,0.879120879120879,inpath,CTNNB1,rna_model
9606.ENSP00000406293,7,7,0.00764760647106826,0.0446428571428571,12,0.750496559339738,1.59335038363171,0.0843199834765917,0.827735352274756,1.46435100548446,0.035964035964036,0.000999000999000999,0.01998001998002,0.000999000999000999,0.01998001998002,inpath,TCEA3,rna_model
9606.ENSP00000354720,0,4,0.00211051489991605,0.0410714285714286,13,0,1.16803278688525,0.228980758637354,1.40853235873836,1.43382352941176,0.0969030969030969,0.000999000999000999,0.12987012987013,0.002997002997003,0.026973026973027,crispr,SMC3,
9606.ENSP00000356024,0,1,0.000237864318584695,0.00714285714285714,7,0,0.333333333333333,0.0181374690320243,0.321604292950926,1.42723342939481,0.000999000999000999,0.001998001998002,0.03996003996004,0.025974025974026,0.020979020979021,crispr,CR2,rna_model
9606.ENSP00000308897,0,6,0.412271806738268,0.110714285714286,6,0,3.89403973509934,236.387905524924,17.1853085021571,1.41686746987952,0.0739260739260739,0.0999000999000999,0.0799200799200799,0.010989010989011,0.118881118881119,crispr,MRPL11,protein_model
9606.ENSP00000325677,0,1,0.00339171074870877,0.0107142857142857,5,0,0.361751152073733,1.14099281279426,0.803677445012405,1.40429338103757,0.020979020979021,0.04995004995005,0.0559440559440559,0.034965034965035,0.00899100899100899,crispr,RNF40,
9606.ENSP00000362413,0,4,0.0131260996649058,0.0357142857142857,13,0,1.39672131147541,1.17540288221641,1.43765268283812,1.40415821501014,0.0749250749250749,0.054945054945055,0.0859140859140859,0.010989010989011,0.026973026973027,crispr,PGK1,protein_model
9606.ENSP00000229239,6,5,0.051998239280491,0.0892857142857143,12,0.611593806399229,1.14107883817427,1.27014190423989,1.87724857669322,1.3918177983973,0.047952047952048,0.0969030969030969,0.0879120879120879,0.020979020979021,0.0899100899100899,inpath,GAPDH,protein_model
9606.ENSP00000269571,6,4,0.0195811849643514,0.0464285714285714,8,1.09834336649812,1.21212121212121,3.28022261351367,2.23450344307765,1.36322869955157,0.234765234765235,0.287712287712288,0.197802197802198,0.293706293706294,0.234765234765235,inpath,ERBB2,rna_model
9606.ENSP00000355778,0,7,0.0021625762968674,0.0357142857142857,12,0,2.26510721247563,0.0612669995770071,1.49339712026323,1.3625170998632,0.286713286713287,0.00699300699300699,0.218781218781219,0.035964035964036,0.043956043956044,ppi,H3F3A,
9606.ENSP00000358635,3,4,0.0462684789556669,0.0642857142857143,6,0.74906463848843,1.35460122699387,11.4011497080368,4.47982754783942,1.3607230895645,0.041958041958042,0.0759240759240759,0.0619380619380619,0.0689310689310689,0.0769230769230769,inpath,SYNCRIP,protein_model
9606.ENSP00000400591,2.5,5,0.00870216334954498,0.0375,6,0.75026884932489,1.5380658436214,1.86344026472198,1.85521038940163,1.33780760626398,0.0969030969030969,0.0629370629370629,0.161838161838162,0.134865134865135,0.0879120879120879,crispr,SNRPE,protein_model
9606.ENSP00000251413,0,5,0.0466094643457342,0.101785714285714,12,0,1.1455360782715,1.75603155573997,2.57816688504083,1.33122779313068,0.23976023976024,0.128871128871129,0.0649350649350649,0.002997002997003,0.164835164835165,ppi,TUBG1,
9606.ENSP00000362060,0,6,0.00582561722696011,0.0321428571428571,8,0,1.50889328063241,0.756200517577633,1.15501818278132,1.32941560561541,0.190809190809191,0.058941058941059,0.0929070929070929,0.118881118881119,0.0789210789210789,crispr,NDUFS5,protein_model
9606.ENSP00000361423,9,4,0.00341650133458401,0.0339285714285714,6,6.89529368843488,2.39520958083832,0.922906038843808,2.35425452936697,1.31868131868132,0.286713286713287,0.387612387612388,0.674325674325674,0.634365634365634,0.444555444555445,inpath,ABL1,methyl_model
9606.ENSP00000375978,0,9,0.0339670517238062,0.0928571428571429,11,0,1.83874898456539,0.485698801217435,1.87496573115678,1.31456402946068,0.278721278721279,0.017982017982018,0.0529470529470529,0.001998001998002,0.0929070929070929,ppi,XRCC5,
9606.ENSP00000356042,0,3,0.00259265682554978,0.0285714285714286,7,0,0.856279382135662,0.261761118653353,1.29287609179825,1.30711775043937,0.207792207792208,0.107892107892108,0.220779220779221,0.163836163836164,0.100899100899101,ppi,EZR,protein_model
9606.ENSP00000215829,5,5,0.0128161017450872,0.0589285714285714,8,0.829167330042988,1.02762430939227,0.402748007847862,1.67688724984668,1.30411919368975,0.033966033966034,0.0769230769230769,0.188811188811189,0.0899100899100899,0.0719280719280719,inpath,SNRPD3,protein_model
9606.ENSP00000220496,0,1,0.00989338645252868,0.0285714285714286,14,0,0.226709499770537,0.19822976805682,0.65522565782845,1.28957672944248,0.000999000999000999,0.002997002997003,0.015984015984016,0.003996003996004,0.001998001998002,crispr,DNAJC17,
9606.ENSP00000477781,10,6,0.296938905979259,0.114285714285714,10,2.11080981572762,1.4633152173913,9.77181186132049,2.51193897448189,1.27621756132243,0.113886113886114,0.170829170829171,0.247752247752248,0.046953046953047,0.178821178821179,inpath,TPT1,protein_model
9606.ENSP00000379911,0,2,2.44687906577588e-05,0.00714285714285714,12,0,0.972826086956522,0.00616989614191846,0.660647214443518,1.27251184834123,0.001998001998002,0.000999000999000999,0.041958041958042,0.00799200799200799,0.00799200799200799,crispr,CENPK,
9606.ENSP00000261776,0,1,0.00098656260754429,0.0142857142857143,6,0,0.269685039370079,0.0100446165912518,0.419037564578912,1.26461538461538,0.402597402597403,0.455544455544456,0.17982017982018,0.24975024975025,0.130869130869131,crispr,VAC14,
9606.ENSP00000355011,8.83333333333333,7,0.0505563165387318,0.119642857142857,18,0.377622877350785,1.35131520285332,1.03592734769167,2.01464531051018,1.23459527958182,0.031968031968032,0.0659340659340659,0.0689310689310689,0.000999000999000999,0.016983016983017,inpath,ILF2,protein_model
9606.ENSP00000254193,6.66666666666667,6,0.0108489920908093,0.0482142857142857,12,5.15383581889023,2.7864406779661,0.382275661788287,1.27273832990865,1.23423423423423,0.026973026973027,0.0689310689310689,0.18981018981019,0.0999000999000999,0.048951048951049,inpath,SNRPA1,protein_model
9606.ENSP00000349748,0,7,0.0424163556989076,0.0875,14,0,1.50848708487085,1.42315342588329,1.7050464604537,1.22707489119015,0.128871128871129,0.042957042957043,0.037962037962038,0.000999000999000999,0.0539460539460539,ppi,SFPQ,
9606.ENSP00000295321,0,2,0.000614251774665472,0.0142857142857143,8,0,0.487284659557014,0.00405885294023828,0.262132025312966,1.20793085917641,0.0759240759240759,0.023976023976024,0.017982017982018,0.001998001998002,0.013986013986014,ppi,IWS1,
9606.ENSP00000464342,0,8,0.480388278285647,0.126785714285714,8,0,2.06259314456036,3.7963589006832,2.8613282724445,1.20662598081953,0.041958041958042,0.0719280719280719,0.0789210789210789,0.00799200799200799,0.0749250749250749,crispr,RPL36,protein_model
9606.ENSP00000391481,0,5,0.00484169110842396,0.0303571428571429,8,0,1.05442176870748,0.135972083584732,0.758821734133502,1.1969111969112,0.398601398601399,0.04995004995005,0.204795204795205,0.0829170829170829,0.0639360639360639,crispr,TKT,protein_model
9606.ENSP00000304102,5.5,4,0.00219329912177163,0.0321428571428571,10,0.752358703225541,0.945656485521619,0.113082690288395,0.888044424664504,1.19510727892521,0.038961038961039,0.044955044955045,0.195804195804196,0.050949050949051,0.020979020979021,inpath,COPS6,protein_model
9606.ENSP00000418770,3,4,0.0544132115929512,0.0928571428571429,6,0.779339706000482,1.12820512820513,9.37724469448672,4.64416073592813,1.1937984496124,0.0639360639360639,0.0649350649350649,0.0529470529470529,0.00799200799200799,0.0799200799200799,inpath,PARK7,protein_model
9606.ENSP00000278572,3,4,0.0650886406667734,0.0696428571428571,6,1.68765534382767,1.57723577235772,10.3085286314365,3.70429784026893,1.18775510204082,0.267732267732268,0.32967032967033,0.371628371628372,0.285714285714286,0.326673326673327,inpath,RPS3,protein_model
9606.ENSP00000437256,0,15,0.341912461837939,0.0857142857142857,19,0,1.52509019350607,0.73720164624593,1.05242479769571,1.18773946360153,0.364635364635365,0.000999000999000999,0.025974025974026,0.016983016983017,0.012987012987013,ppi,DICER1,protein_model
9606.ENSP00000221494,3,4,0.00641817405100591,0.0464285714285714,6,0.934145112475488,1.35087719298246,1.24648637907505,2.31271104482462,1.18766066838046,0.181818181818182,0.203796203796204,0.435564435564436,0.231768231768232,0.193806193806194,inpath,SF3A2,protein_model
9606.ENSP00000446215,4,4,0.00845069943136159,0.0285714285714286,10,1.15909276110281,0.666666666666667,0.0289069910343364,0.475510781400333,1.18691588785047,0.206793206793207,0.151848151848152,0.216783216783217,0.180819180819181,0.0879120879120879,crispr,RAN,protein_model
9606.ENSP00000400433,0,4,0.019886606601108,0.0678571428571429,4,0,3.03571428571429,1.58918228652898,8.07973499116292,1.16040955631399,0.037962037962038,0.0559440559440559,0.0629370629370629,0.001998001998002,0.058941058941059,crispr,HNRNPF,protein_model
9606.ENSP00000253023,5.5,4,0.00245374921761091,0.0464285714285714,12,0.432464223173474,0.959136468774094,0.0832168074820429,1.19668532764641,1.14901477832512,0.12987012987013,0.114885114885115,0.424575424575425,0.171828171828172,0.0799200799200799,crispr,UBE2M,protein_model
9606.ENSP00000395654,3.83333333333333,5,0.00698662228957745,0.0464285714285714,7,1.01682460929316,1.67202572347267,0.328664102624033,2.03228711535096,1.14285714285714,0.426573426573427,0.202797202797203,0.388611388611389,0.282717282717283,0.342657342657343,crispr,SMARCA4,
9606.ENSP00000367346,0,1,0.00375342128137563,0.0107142857142857,14,0,0.124185372918175,0.0107584440593814,0.150487831282811,1.14170233000476,0.0779220779220779,0.0809190809190809,0.021978021978022,0.027972027972028,0.00699300699300699,crispr,NDUFAF5,
9606.ENSP00000405965,3,4,0.00478284299757439,0.025,6,2.77941176470589,1.28571428571429,0.0541541960721679,0.846582904764847,1.14146341463415,0.137862137862138,0.118881118881119,0.27972027972028,0.246753246753247,0.134865134865135,inpath,SUMO2,protein_model
9606.ENSP00000200457,0,1,0.000420637694081626,0.00892857142857143,4,0,0.396551724137931,0.137454996126026,0.571786940219128,1.13814432989691,0.250749250749251,0.318681318681319,0.263736263736264,0.286713286713287,0.107892107892108,ppi,TRIP6,
9606.ENSP00000448035,0,6,0.0174153251014295,0.0357142857142857,8,0,1.68646080760095,0.916872629307279,1.36047259972814,1.13463843387934,0.011988011988012,0.010989010989011,0.0669330669330669,0.013986013986014,0.034965034965035,ppi,NACA,protein_model
9606.ENSP00000339844,4.5,5,0.12168989409523,0.0964285714285714,8,0.76729796878473,1.12572447614802,2.96026461304069,1.80074037988933,1.13165266106443,0.025974025974026,0.0689310689310689,0.120879120879121,0.002997002997003,0.0559440559440559,crispr,MRPL43,
9606.ENSP00000265094,10,5,0.00490203579004181,0.0375,12,0.689135074537537,1.0537936571658,0.0565494008905698,0.589802983749061,1.1312623451248,0.002997002997003,0.0599400599400599,0.0619380619380619,0.0539460539460539,0.042957042957043,both,FBXW11,
9606.ENSP00000375863,0,8,0.0234619586811355,0.0875,9,0,1.69885773624091,0.190833837209943,1.50039273205194,1.12637698898409,0.117882117882118,0.023976023976024,0.0609390609390609,0.000999000999000999,0.0699300699300699,ppi,HNRNPUL1,
9606.ENSP00000454852,0,3,0.00155860776316996,0.0214285714285714,7,0,1.48888888888889,2.15579203574515,3.83721620886422,1.113353115727,0.010989010989011,0.013986013986014,0.0819180819180819,0.016983016983017,0.011988011988012,crispr,SNUPN,
9606.ENSP00000458162,0,5,0.00408207295224441,0.025,5,0,1.98428290766208,1.03042753850965,1.76808375214018,1.11233480176211,0.432567432567433,0.0869130869130869,0.342657342657343,0.350649350649351,0.238761238761239,crispr,ACTB,protein_model
9606.ENSP00000279242,5,5,0.0310244167939498,0.0535714285714286,8,0.490365815137203,1.02240896358543,1.00208305849877,1.19512491307889,1.09312119794104,0.13986013986014,0.126873126873127,0.276723276723277,0.187812187812188,0.138861138861139,inpath,MRPL49,protein_model
9606.ENSP00000454207,2,2,0.000142189742257457,0.0107142857142857,6,0.43931469792606,0.589430894308943,0.0313521212531297,0.594834734875854,1.08523908523909,0.433566433566434,0.488511488511489,0.586413586413586,0.565434565434565,0.282717282717283,crispr,CAP1,protein_model
9606.ENSP00000270139,8,5,0.00697905840061811,0.0428571428571429,9,1.04487889976849,1.09296965040338,0.259711353748896,0.891886259095326,1.0835801946678,0.047952047952048,0.002997002997003,0.154845154845155,0.011988011988012,0.0809190809190809,crispr,IFNAR1,
9606.ENSP00000345445,12,4,0.0396088501025704,0.0321428571428571,18,1.50355276718075,0.387286063569682,0.082161531195239,0.350780187974784,1.08163884673748,0.00599400599400599,0.026973026973027,0.033966033966034,0.017982017982018,0.001998001998002,inpath,SAMM50,protein_model
9606.ENSP00000363089,7,2,0.00106218025658173,0.0160714285714286,10,0.718114037392017,0.433503836317136,0.055402086989737,0.370408264310735,1.07329428526199,0.0609390609390609,0.0939060939060939,0.156843156843157,0.147852147852148,0.042957042957043,inpath,TLR4,rna_model
9606.ENSP00000365439,0,15,0.0693655282175448,0.151785714285714,22,0,2.0893591109758,1.74821289263469,2.01689085003901,1.06949314631814,0.266733266733267,0.02997002997003,0.044955044955045,0.001998001998002,0.050949050949051,ppi,HNRNPK,protein_model
9606.ENSP00000340820,3,4,0.00788717890459324,0.0517857142857143,6,1.47450110864745,1.72727272727273,0.277483879674099,2.49772645455466,1.06941838649156,0.615384615384615,0.572427572427572,0.729270729270729,0.684315684315684,0.62037962037962,inpath,MAPT,protein_model
9606.ENSP00000448665,0,2,0.0012020185969092,0.0214285714285714,5,0,0.569659442724458,0.0854587081796844,0.994683336286926,1.06604866743917,0.0819180819180819,0.0559440559440559,0.122877122877123,0.0699300699300699,0.0609390609390609,crispr,CEBPZ,
9606.ENSP00000247843,0,4,0.00283374059794367,0.0303571428571429,6,0,1.68052516411379,0.495377015366276,1.94225359724885,1.06273062730627,0.0859140859140859,0.012987012987013,0.0909090909090909,0.011988011988012,0.020979020979021,crispr,YEATS4,
9606.ENSP00000262027,0,5,0.0314430052768526,0.0482142857142857,9,0,1.08428446005268,1.09297436318822,1.00942428745863,1.0448883666275,0.186813186813187,0.046953046953047,0.115884115884116,0.027972027972028,0.0659340659340659,ppi,MARS,
9606.ENSP00000377958,0,5,0.0231915420789556,0.0625,5,0,1.58610271903323,4.05532305890959,3.22041992726522,1.04373757455268,0.151848151848152,0.056943056943057,0.056943056943057,0.01998001998002,0.0909090909090909,ppi,CCT4,protein_model
9606.ENSP00000428056,3.66666666666667,4,0.00120817577824018,0.0410714285714286,6,1.78025733815842,1.19480519480519,0.0462257471466897,1.81448874077781,1.02373887240356,0.723276723276723,0.686313686313686,0.858141858141858,0.762237762237762,0.719280719280719,inpath,PIK3R1,rna_model
9606.ENSP00000376276,0,4,0.0129245229720719,0.0482142857142857,7,0,0.88659793814433,0.4413213008689,1.0067649021248,1.01210490921318,0.003996003996004,0.030969030969031,0.031968031968032,0.001998001998002,0.028971028971029,ppi,SRSF2,
9606.ENSP00000354040,2,3,0.148446402522339,0.0660714285714286,4,0.827680152567769,1.13811188811189,35.6549082849645,4.14313888378799,1.00346820809249,0.170829170829171,0.17982017982018,0.181818181818182,0.0629370629370629,0.186813186813187,inpath,NGB,snp_model
9606.ENSP00000353098,4,4,0.00373798302321966,0.0392857142857143,6,0.644213724993671,1.11971830985916,0.275007427549208,1.24858650384695,1.00315457413249,0.041958041958042,0.037962037962038,0.104895104895105,0.030969030969031,0.0679320679320679,inpath,MCMBP,snp_model
